customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_was_missing,monthly_charges_was_missing,total_logins,avg_session_mins,login_days_active,days_since_last_login,total_tickets,avg_resolution_hours,max_resolution_hours,billing_tickets,technical_tickets,billing_ticket_ratio,total_bills,total_late_payments,late_payment_rate,avg_payment_gap,max_payment_gap,avg_amount_due
3096-GKWEB,Male,0,Yes,No,18.0,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.75,1691.9,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,1.54,4.61,72.14
2371-JQHZZ,Male,0,Yes,No,24.0,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,93.0,2248.05,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,66.34
0674-GCDXG,Male,0,No,No,63.0,Yes,Yes,Dsl,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Transfer (Automatic),71.9,4479.2,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,104.66
1121-QSIVB,Female,0,No,Yes,44.0,Yes,Yes,Dsl,No,Yes,No,No,Yes,Yes,One Year,Yes,Mailed Check,77.55,3471.1,0,0,0,6.0,90.0,1.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,7.07,14.14,52.22
4396-KLSEH,Male,0,No,No,4.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Electronic Check,19.85,63.0,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,106.91
3244-DCJWY,Female,0,No,No,1.0,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,70.25,70.25,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,78.08
2824-MYYBN,Female,0,Yes,Yes,37.0,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.25,3314.15,0,0,0,12.0,203.5,2.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,66.77
0875-CABNR,Female,1,No,No,10.0,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),84.6,865.55,1,0,0,0.0,0.0,0.0,365.0,1.0,4.4,4.4,1.0,0.0,1.0,3,1,0.33,12.93,38.78,92.09
6345-HOVES,Male,0,No,No,34.0,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),25.05,852.7,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,53.97
8318-LCNBW,Male,0,Yes,No,35.0,No,No Phone Service,Dsl,Yes,No,Yes,No,Yes,Yes,One Year,No,Credit Card (Automatic),53.15,1930.9,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,61.68
6469-QJKZW,Female,0,Yes,No,4.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,20.15,91.4,0,0,0,8.0,286.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,59.66
0147-ESWWR,Female,1,Yes,No,39.0,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,101.25,3949.15,0,0,0,14.0,128.66666666666666,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,75.34
1217-VASWC,Male,1,Yes,No,43.0,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),100.55,4304.0,0,0,0,2.0,162.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,88.3
7812-FZHPE,Female,0,Yes,Yes,17.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,24.1,409.9,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,63.79
6370-ZVHDV,Female,0,Yes,No,61.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),25.3,1554.9,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,112.95
5915-DGNVC,Female,0,Yes,No,49.0,Yes,Yes,Dsl,Yes,Yes,Yes,No,No,Yes,One Year,No,Electronic Check,71.8,3472.05,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,1.41,4.23,79.52
6260-XLACS,Male,0,No,No,4.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.7,117.8,0,0,0,4.0,132.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,81.73
3566-CAAYU,Female,0,Yes,Yes,64.0,No,No Phone Service,Dsl,No,Yes,Yes,Yes,No,Yes,Two Year,No,Electronic Check,49.85,3210.35,0,0,0,0.0,0.0,0.0,365.0,1.0,7.8,7.8,1.0,0.0,1.0,2,0,0.0,0.0,0.0,87.36
4983-CCWMC,Male,0,No,No,3.0,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,69.6,207.4,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,111.23
9103-CXVOK,Male,0,Yes,Yes,1.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,19.75,19.75,0,0,0,3.0,95.0,1.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,31.51
2896-TBNBE,Male,0,Yes,No,40.0,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,One Year,No,Electronic Check,80.8,3132.75,0,0,0,10.0,114.0,1.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,54.56
4797-AXPXK,Female,0,No,Yes,1.0,Yes,No,Dsl,Yes,Yes,No,Yes,No,No,Month-To-Month,Yes,Electronic Check,60.0,60.0,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,83.9
5229-PRWKT,Male,0,No,No,8.0,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,86.55,649.65,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,49.43
6982-UQZLY,Female,1,Yes,No,1.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,20.85,20.85,1,0,0,0.0,0.0,0.0,365.0,1.0,12.0,12.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,92.56
2522-WLNSF,Female,1,Yes,No,34.0,Yes,No,Dsl,No,No,Yes,Yes,Yes,No,One Year,No,Bank Transfer (Automatic),64.2,2106.3,0,0,0,0.0,0.0,0.0,365.0,1.0,19.4,19.4,1.0,0.0,1.0,2,0,0.0,0.0,0.0,51.78
3841-CONLJ,Female,0,Yes,No,12.0,No,No Phone Service,Dsl,No,No,No,No,No,Yes,Month-To-Month,No,Electronic Check,35.0,35.0,0,1,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,12.52,37.55,73.49
5057-LCOUI,Female,0,No,No,39.0,No,No Phone Service,Dsl,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,50.75,2011.4,1,0,0,7.0,21.0,1.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,76.2
0193-ESZXP,Female,1,Yes,No,58.0,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),105.5,6205.5,1,0,0,4.0,67.0,1.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,108.17
4475-NVTLU,Male,0,Yes,Yes,45.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Electronic Check,19.2,903.7,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,117.86
4369-HTUIF,Male,1,No,No,6.0,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),85.15,503.6,1,0,0,9.0,212.0,1.0,289.0,1.0,39.9,39.9,0.0,1.0,0.0,1,0,0.0,0.0,0.0,36.38
9386-LDCZR,Male,0,No,No,43.0,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card (Automatic),90.65,3882.3,0,0,0,3.0,201.0,1.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,82.05
9585-KKMFD,Male,0,Yes,Yes,41.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,20.0,879.8,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,2.03,6.09,73.22
5399-ZIMKF,Male,0,No,No,5.0,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,74.65,383.65,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,3.89,11.66,47.7
0336-KXKFK,Male,0,No,No,72.0,No,No Phone Service,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),61.2,4390.25,0,0,0,13.0,196.66666666666666,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,94.05
5619-XZZKR,Male,0,No,No,4.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.95,68.2,0,0,0,7.0,20.0,1.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,99.07
3948-FVVRP,Male,0,Yes,Yes,9.0,Yes,No,Dsl,No,Yes,No,Yes,No,No,Month-To-Month,No,Mailed Check,54.8,452.8,0,0,0,1.0,163.0,1.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,30.16
5327-XOKKY,Male,1,Yes,No,72.0,Yes,Yes,Dsl,No,No,Yes,No,Yes,Yes,Two Year,Yes,Credit Card (Automatic),73.45,5329.0,0,0,0,5.0,233.0,2.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,77.85
0983-TATYJ,Female,0,Yes,No,33.0,Yes,No,Dsl,No,No,No,Yes,No,No,One Year,Yes,Mailed Check,51.45,1758.9,0,0,0,7.0,222.0,1.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,29.03
1813-JYWTO,Female,0,Yes,No,72.0,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Two Year,No,Bank Transfer (Automatic),80.45,5737.6,0,0,0,4.0,53.0,1.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,68.23
0156-FVPTA,Male,0,Yes,No,22.0,Yes,No,Dsl,Yes,No,No,Yes,No,No,Month-To-Month,Yes,Electronic Check,54.2,1152.7,1,0,0,18.0,243.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,89.21
1984-FCOWB,Female,0,Yes,No,70.0,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,109.5,7674.55,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,18.36,55.07,84.71
0654-HMSHN,Male,0,Yes,Yes,12.0,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,No,Electronic Check,104.4,2157.95,1,1,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,53.84
6719-OXYBR,Male,0,No,No,15.0,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,No,Electronic Check,85.3,1219.85,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,86.09
3312-ZWLGF,Male,1,Yes,No,29.0,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-To-Month,Yes,Electronic Check,79.3,2414.55,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.67,18.36,47.49,57.82
6476-YHMGA,Female,0,Yes,Yes,15.0,Yes,No,Dsl,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),76.5,1155.6,0,0,0,7.0,235.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,7.82,15.64,35.47
5287-QWLKY,Male,1,Yes,Yes,71.0,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),105.1,7548.1,1,0,0,0.0,0.0,0.0,365.0,1.0,22.2,22.2,1.0,0.0,1.0,1,1,1.0,5.29,5.29,74.09
0795-XCCTE,Male,1,No,No,72.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),25.4,1809.35,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,35.0
0168-XZKBB,Female,0,Yes,No,19.0,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,86.85,1564.4,0,0,0,7.0,273.0,1.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,57.1
3785-NRHYR,Male,0,No,No,1.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.65,19.65,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,33.09
5196-SGOAK,Female,0,No,No,1.0,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,75.7,75.7,1,0,0,7.0,34.0,1.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,42.26
4537-DKTAL,Female,0,No,No,2.0,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,45.55,84.4,0,0,0,5.0,256.0,1.0,286.0,1.0,19.6,19.6,1.0,0.0,1.0,2,0,0.0,0.0,0.0,80.58
7072-MBHEV,Female,1,Yes,Yes,11.0,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),78.1,864.85,0,0,0,10.0,155.0,2.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,78.43
5602-BVFMK,Female,0,No,No,12.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.3,228.75,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,64.11
6297-NOOPG,Female,0,Yes,No,70.0,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic Check,110.5,7752.05,0,0,0,11.0,41.5,2.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,28.36
1891-UAWWU,Female,1,Yes,No,20.0,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,No,Electronic Check,90.8,1951.0,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,2.04,6.11,64.2
8204-TIFGJ,Female,0,No,No,23.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Bank Transfer (Automatic),20.3,470.6,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,93.63
8050-DVOJX,Male,1,No,No,49.0,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card (Automatic),81.35,4060.9,0,0,0,4.0,150.0,1.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,67.19
6108-OQZDQ,Female,0,Yes,Yes,4.0,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,97.95,384.5,1,0,0,13.0,224.5,2.0,101.0,1.0,60.1,60.1,0.0,0.0,0.0,1,0,0.0,0.0,0.0,111.24
0363-QJVFX,Male,0,No,No,32.0,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),108.15,3432.9,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,46.21
8903-XEBGX,Male,0,No,Yes,2.0,Yes,No,Dsl,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,55.3,108.65,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,23.28,29.78,50.08
8169-SAEJD,Male,1,Yes,No,69.0,No,No Phone Service,Dsl,Yes,Yes,No,No,Yes,Yes,Two Year,No,Credit Card (Automatic),56.55,3952.65,0,0,0,11.0,145.0,2.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,88.67
9840-DVNDC,Male,0,No,No,6.0,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),80.5,463.05,1,0,0,15.0,145.33333333333334,3.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,87.15
1089-XZWHH,Female,0,Yes,Yes,24.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,19.7,494.05,0,0,0,4.0,212.0,1.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,15.78,47.35,108.41
2325-WINES,Female,0,No,No,32.0,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),104.05,3416.85,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,56.9
6064-ZATLR,Female,0,No,No,27.0,Yes,No,Dsl,Yes,Yes,No,No,No,No,Two Year,No,Bank Transfer (Automatic),52.85,1498.65,0,0,0,6.0,88.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,11.56,34.68,87.23
3096-JRDSO,Female,1,Yes,No,27.0,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),104.3,2867.75,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,67.03
7824-PANSQ,Male,0,No,No,58.0,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-To-Month,No,Bank Transfer (Automatic),80.65,4807.35,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,85.96
8042-JVNFH,Male,0,No,No,1.0,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,71.35,71.35,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,3.27,6.54,66.48
9648-BCHKM,Female,0,Yes,Yes,18.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),24.65,471.35,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,7.85,23.56,57.91
2888-ADFAO,Female,0,Yes,Yes,47.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),21.3,1041.8,0,0,0,15.0,236.5,2.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,92.4
8707-HOEDG,Female,0,Yes,Yes,70.0,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic Check,110.2,7689.8,0,0,0,0.0,0.0,0.0,365.0,1.0,53.7,53.7,1.0,0.0,1.0,3,2,0.67,16.77,38.39,67.26
3374-LXDEV,Female,0,No,No,13.0,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-To-Month,No,Electronic Check,89.4,1132.35,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,28.88,29.67,98.97
4072-IPYLT,Female,0,Yes,Yes,36.0,Yes,No,Dsl,Yes,No,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),51.05,1815.0,0,0,0,5.0,112.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,61.12
7167-PCEYD,Male,0,No,No,67.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,19.8,1311.3,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,51.72,51.72,114.22
4936-YPJNK,Female,0,No,No,10.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,19.9,199.45,0,0,0,12.0,62.0,1.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,78.0
1580-BMCMR,Male,1,No,No,19.0,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,87.3,1637.3,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,2.85,8.56,58.02
4817-KEQSP,Female,0,Yes,Yes,71.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),19.85,1326.35,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,55.01
6408-WHTEF,Male,0,Yes,Yes,72.0,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,89.4,6376.55,0,0,0,3.0,51.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,41.42
9251-AWQGT,Female,0,Yes,Yes,64.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.0,935.9,0,1,0,4.0,83.0,1.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,57.43
8749-CLJXC,Male,0,No,No,12.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.05,20.05,0,1,0,12.0,275.0,2.0,109.0,1.0,76.1,76.1,0.0,1.0,0.0,1,0,0.0,0.0,0.0,29.02
7989-VCQOH,Male,0,Yes,Yes,18.0,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,83.25,1611.15,0,0,0,3.0,107.0,1.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,90.18
5049-GLYVG,Male,0,No,No,1.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.6,20.6,1,0,0,7.0,147.0,1.0,170.0,1.0,36.6,36.6,1.0,0.0,1.0,3,1,0.33,2.93,8.79,83.33
4199-QHJNM,Male,1,Yes,No,67.0,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),102.9,6989.7,0,0,0,0.0,0.0,0.0,365.0,1.0,5.6,5.6,1.0,0.0,1.0,3,1,0.33,12.92,38.75,102.1
8882-TLVRW,Male,0,Yes,Yes,69.0,No,No Phone Service,Dsl,Yes,No,Yes,Yes,No,No,Two Year,No,Mailed Check,39.1,2779.5,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,62.17
5883-GTGVD,Male,0,No,No,19.0,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,99.95,1931.75,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,76.09
5135-GRQJV,Male,1,Yes,No,72.0,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,114.5,8331.95,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,91.18
2384-OVPSA,Female,1,No,No,38.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.2,735.9,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,56.8
1371-WEPDS,Male,1,Yes,No,40.0,Yes,No,Dsl,No,No,No,No,No,Yes,One Year,No,Electronic Check,55.8,2283.3,0,0,0,7.0,44.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,71.68
3580-GICBM,Female,0,Yes,Yes,61.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,24.2,1445.2,0,0,0,4.0,247.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,1.78,5.34,76.28
