churn_probability,predicted_churn,actual_churn,risk_tier,top_churn_drivers
0.02454212312723338,0,0,Low,"num_services, online_backup, charge_vs_tier_avg"
0.024485282900770886,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.024291834909790696,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.024279313159304514,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.02405190954764974,0,0,Low,"num_services, monthly_charges, online_backup"
0.023940875745778457,0,0,Low,"num_services, charge_vs_tier_avg, online_security"
0.02388958371057179,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.023793793707462783,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.023605839612458338,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.023334700835546115,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.023167493192400777,0,0,Low,"num_services, streaming_tv, online_security"
0.022836782195404203,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.022829160547517054,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.02270354073717091,0,0,Low,"num_services, phone_service, streaming_tv"
0.022467231975291435,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.022384360713145698,0,0,Low,"num_services, streaming_tv, charge_vs_tier_avg"
0.022378650280732763,0,0,Low,"num_services, streaming_movies, device_protection"
0.022376978232408393,0,0,Low,"num_services, phone_service, streaming_movies"
0.022208776428535887,0,0,Low,"num_services, device_protection, charge_vs_tier_avg"
0.022158575328404723,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.022075080225984135,0,1,Low,"num_services, monthly_charges, online_backup"
0.0220517762390813,0,0,Low,"num_services, monthly_charges, online_backup"
0.02200572595159133,0,0,Low,"num_services, streaming_movies, tech_support"
0.02197123796205929,0,0,Low,"num_services, streaming_tv, online_backup"
0.021916973403212272,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0217798107539556,0,1,Low,"num_services, streaming_tv, streaming_movies"
0.021554420780551815,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.021476034435931244,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.02122202782550174,0,0,Low,"num_services, monthly_charges, online_backup"
0.021120611703979615,0,0,Low,"num_services, phone_service, online_security"
0.021004223615442245,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0208621806144206,0,0,Low,"num_services, phone_service, streaming_tv"
0.02085505959108943,0,1,Low,"num_services, streaming_tv, streaming_movies"
0.020704376758142674,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.020617639896327516,0,0,Low,"num_services, phone_service, streaming_movies"
0.02053688482915847,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.02042816001304665,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.020238586286811494,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.02002962138362448,0,0,Low,"num_services, phone_service, streaming_tv"
0.019963328148910664,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.019944927875391705,0,0,Low,"num_services, online_backup, charge_vs_tier_avg"
0.019931152839335622,0,0,Low,"num_services, streaming_tv, charge_vs_tier_avg"
0.019891329089413115,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.019636723690958233,0,0,Low,"num_services, streaming_tv, online_backup"
0.019517177839042072,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.019417858481551673,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0193406823188393,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.019036492250339536,0,0,Low,"num_services, streaming_tv, online_backup"
0.018921709437318357,0,0,Low,"num_services, streaming_tv, charge_vs_tier_avg"
0.018528442519249896,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.01832332549699477,0,0,Low,"num_services, phone_service, streaming_movies"
0.01815887968297863,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.018106913762627727,0,0,Low,"num_services, streaming_movies, max_resolution_hours"
0.017922391780376964,0,0,Low,"num_services, monthly_charges, device_protection"
0.01787433989992166,0,0,Low,"num_services, phone_service, online_backup"
0.01772612179973248,0,0,Low,"num_services, monthly_charges, device_protection"
0.017706232416680037,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.01769018765909361,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.01757499511031366,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.017569309378892905,0,0,Low,"num_services, charge_vs_tier_avg, online_backup"
0.017515729046035097,0,0,Low,"num_services, phone_service, charge_vs_tier_avg"
0.017490279727829836,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.01742558494411705,0,0,Low,"num_services, streaming_movies, online_backup"
0.017416519140466297,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.01740496080593672,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.017160186152182653,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.017032420700078706,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.01697329555891123,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.016818896208209724,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.01653506831210858,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.016347144358423268,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.016291855396627714,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.016184303649195965,0,0,Low,"num_services, streaming_tv, monthly_charges"
0.016154764556265893,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.01612575840726685,0,0,Low,"num_services, phone_service, streaming_movies"
0.016106528839390635,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.01608515881270559,0,0,Low,"num_services, streaming_movies, charge_vs_tier_avg"
0.015892689483371206,0,0,Low,"num_services, device_protection, charge_vs_tier_avg"
0.015754823842450874,0,0,Low,"num_services, charge_vs_tier_avg, tech_support"
0.015648471424799467,0,0,Low,"num_services, streaming_movies, online_security"
0.01563990262042716,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.01555200645237628,0,0,Low,"num_services, streaming_movies, charge_vs_tier_avg"
0.015293911839818741,0,0,Low,"streaming_tv, streaming_movies, tech_support"
0.015189286825925442,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.015157580650903288,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.015079985223163327,0,0,Low,"streaming_tv, streaming_movies, device_protection"
0.0148039417386935,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.01467882047370924,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.014387801537479018,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.01432163491181355,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.014257536135360635,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.014199222279288532,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.014117087634397783,0,0,Low,"phone_service, streaming_tv, streaming_movies"
0.014015733520394872,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.013954988779964426,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.013931098142213296,0,0,Low,"num_services, device_protection, monthly_charges"
0.013862603113952512,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.013714780929536922,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.013626796528654644,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.013443413580565906,0,0,Low,"num_services, phone_service, streaming_tv"
0.013147816154177856,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.013126394916951924,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.01307649405279943,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.013004061578566957,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.01299012298975558,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.012701585600360077,0,0,Low,"num_services, phone_service, streaming_tv"
0.012646337868954098,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.012613618663237184,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.012585859568736474,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.012356037731563477,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.012295036556444448,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.012217151450192677,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.011935546135834975,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.011851029817787693,0,0,Low,"num_services, charge_vs_tier_avg, online_security"
0.011463959115152402,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.011456864256952791,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.011354137840198529,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.01119871102461033,0,0,Low,"num_services, phone_service, streaming_tv"
0.01118848076901789,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.011077972280766835,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.01103355753528756,0,0,Low,"num_services, monthly_charges, device_protection"
0.010908407464093193,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.010889521915757568,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.010764002327384385,0,1,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.010629212274649313,0,0,Low,"num_services, streaming_movies, tech_support"
0.010417785155824068,0,0,Low,"num_services, phone_service, streaming_tv"
0.0103555024419948,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.010304022113348165,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.0102748871446809,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.010145940684259402,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.010010166287154398,0,0,Low,"num_services, streaming_movies, charge_vs_tier_avg"
0.009917074992910295,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.009609740917721004,0,0,Low,"num_services, online_backup, charge_vs_tier_avg"
0.009590045991335599,0,1,Low,"num_services, monthly_charges, online_security"
0.00958228868930666,0,0,Low,"num_services, monthly_charges, charge_vs_tier_avg"
0.009428165294775102,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.009321649375649594,0,0,Low,"num_services, monthly_charges, online_backup"
0.009319689079613593,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.009213201710981469,0,0,Low,"num_services, phone_service, streaming_tv"
0.009210506098760462,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.009196525567057983,0,0,Low,"num_services, streaming_tv, online_backup"
0.009166352930575475,0,1,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.00912631846454765,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.009115359911789186,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.009057004288193768,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.009023362870817732,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.00901394395322183,0,0,Low,"num_services, streaming_movies, online_backup"
0.00896935852192298,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.008928465554461537,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.008863030759560533,0,0,Low,"num_services, streaming_tv, online_backup"
0.00884135042333657,0,0,Low,"num_services, streaming_tv, tech_support"
0.008785314305963354,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.008657959011650944,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.00865530031012873,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.008605776674064694,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.008543048342432486,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.008447422492198311,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.008381575506681388,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.008340830382003023,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.00803113237802548,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.007921100288380062,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.007878787648833797,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.007831367021016831,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.007772541952103741,0,0,Low,"num_services, streaming_tv, charge_vs_tier_avg"
0.0076437617047002545,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.00749671892492675,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.007495588940910639,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.007102822990212524,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.007042994615456683,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.007014354474422352,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.00696079488319339,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.006931673520627031,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.006924298975316052,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.006821944868416116,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.006757115143172008,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.00668127826849208,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.006611398372326008,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.006563760833689177,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0062780750597593235,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.006157947981207971,0,0,Low,"num_services, charge_vs_tier_avg, tech_support"
0.005976653306767921,0,0,Low,"num_services, streaming_movies, device_protection"
0.005930701086511356,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.00589586855184173,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.005755091830773667,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.005729620297766104,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0056973867003252375,0,0,Low,"num_services, charge_vs_tier_avg, tech_support"
0.005678411180576523,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.005671625966549591,0,0,Low,"num_services, online_backup, charge_vs_tier_avg"
0.005608228970428659,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.005579997244119448,0,0,Low,"num_services, phone_service, streaming_tv"
0.00555789103370867,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.005460056183005686,0,0,Low,"num_services, phone_service, charge_vs_tier_avg"
0.00543391175870155,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.00542841889264404,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.005294283208984734,0,0,Low,"num_services, streaming_tv, charge_vs_tier_avg"
0.0051872462015715185,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.005075233253011496,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.0050254159743296,0,1,Low,"num_services, streaming_tv, streaming_movies"
0.0046935516788888885,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.004576755250343869,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.004568366815080179,0,0,Low,"num_services, streaming_tv, device_protection"
0.004490844799552179,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.0043953261484505944,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.004363305258380292,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.004359877793418365,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.004319309927392114,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.004179557236778845,0,0,Low,"num_services, streaming_movies, device_protection"
0.004105170439041571,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.004094238434966966,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.004072892656927043,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.0039740644289525725,0,0,Low,"num_services, streaming_movies, charge_vs_tier_avg"
0.003896172040214435,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0037959228060101117,0,0,Low,"num_services, charge_vs_tier_avg, monthly_charges"
0.0037476255608022927,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.003720833094305051,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0035623005541995673,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0035020401188286957,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.003465259876983849,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0032523204556542573,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.003179197256839805,0,0,Low,"num_services, streaming_movies, charge_vs_tier_avg"
0.0031484710554396133,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.003039090199056949,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.0029322548727708834,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.0029156201251110663,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.0026999271917241847,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.002513697652080563,0,0,Low,"num_services, streaming_tv, charge_vs_tier_avg"
0.0025099219579998123,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.002447129618288687,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.002393600318404545,0,0,Low,"num_services, phone_service, streaming_tv"
0.002120623709872302,0,0,Low,"streaming_tv, streaming_movies, online_backup"
0.001978047884119795,0,0,Low,"num_services, online_backup, max_resolution_hours"
0.0019074777727831247,0,0,Low,"num_services, phone_service, multiple_lines"
0.0017850636514520491,0,0,Low,"num_services, phone_service, streaming_tv"
0.0008426400448277305,0,0,Low,"num_services, streaming_tv, streaming_movies"
0.0007993953094892112,0,0,Low,"num_services, device_protection, contract_encoded"
0.0007632829821945309,0,0,Low,"num_services, online_backup, total_bills"
0.00045910713419754456,0,0,Low,"num_services, streaming_tv, streaming_movies"
2.4295911511278485e-05,0,0,Low,"num_services, total_bills, payment_method_Electronic Check"
